動画ID,aa,ccc,gumi,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うまい,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ぐみ,こい,ここ,こと,これ,これはいい,こわい,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,ぽい,みたい,もきゅもきゅ,やばい,よい,よさげ,らん,りんり,アブ,イイ,エコノミー,エロゲ,カラオケ,キリトリセン,コピー,サムネ,タグ,ダイヤ,ネギ,ハート,バトル,パパ,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,乖離,兄さん,六芒星,共感,可愛い,大好き,好き,好きだ,小説,忍者,愛愛愛,感じ,摩可,最高,期待,画質,素敵,綺麗,翼翼,良い,雪だるま,雪の結晶,髑髏,鳥肌
sm16800139,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16825773,0,0,0,0,0,0,0,34,0,0,0,2,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
sm16827089,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
sm16833058,2,0,0,0,6,0,0,5,0,0,0,11,4,0,0,3,1,0,0,0,53,4,3,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
sm16844849,0,0,0,8,0,0,0,97,0,1,0,19,6,4,0,2,1,0,0,0,12,0,3,2,0,1,2,1,12,1,0,1,3,1,0,1,5,0,0,0,1,0,0,0,0,3,3,0,0,4,0,18,14,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,15,3,0,0,0,4,0,3,3,0,4,1,0,0,0,0,0,0
sm16846374,0,0,0,0,0,0,0,0,0,0,0,13,0,7,0,3,5,2,0,0,50,7,5,0,0,0,6,10,1,0,0,8,1,3,0,0,2,1,0,10,2,0,3,1,0,2,0,2,0,2,9,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,44,17,11,0,2,0,0,0,0,2,0,0,1,1,0,6,0,0,0,1
sm16859428,1,0,0,6,2,0,0,1,0,4,0,57,17,3,1,3,3,2,1,3,52,2,0,3,0,1,6,2,18,0,0,27,5,1,19,7,1,2,0,2,2,5,10,3,1,2,1,10,0,3,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,3,0,0,0,29,15,4,21,8,0,0,0,4,0,8,1,2,3,0,0,4,0,0,0,1
sm16913043,0,0,0,0,0,0,0,0,2,0,11,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sm16969007,0,0,0,0,0,0,0,1,5,0,24,18,13,0,2,4,0,0,1,5,8,0,1,0,0,0,4,0,2,1,0,5,1,2,0,2,1,0,0,3,1,0,2,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,12,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,3,1,1,1,3,0,4,0,0,0,3
sm17015301,0,0,0,0,0,0,0,4,0,0,0,3,4,0,1,2,0,0,0,0,8,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
sm16980824,0,0,3,0,2,0,0,51,0,0,0,11,2,1,0,3,2,0,7,31,1,0,0,1,3,2,2,0,3,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,3,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,1,6,1,0,0,2,0,0,0,0
sm16973327,0,0,0,4,2,0,1,0,0,9,0,24,4,2,0,7,7,0,4,23,6,1,3,1,0,2,34,0,16,0,0,8,15,0,0,8,4,0,0,4,0,3,9,0,1,1,0,7,0,4,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,135,0,2,25,10,0,0,0,0,1,11,0,0,0,0,6,15,18,5,6,0,0,0,0,29,0,1,0,0,0,3,0,0,0,3
sm17020500,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
sm17067188,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sm17092280,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm17134469,0,0,0,0,0,0,0,1,0,0,0,5,4,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
sm17112691,0,0,13,0,0,0,0,0,0,2,0,22,16,6,1,3,0,0,6,23,14,0,0,7,6,2,1,0,4,2,0,3,1,1,0,7,0,0,0,1,0,0,1,0,0,2,1,1,0,7,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,0,2,0,2,1,2,3,3,0,1,0,0,0,5
sm17142789,0,0,5,17,3,0,0,14,0,3,0,21,7,0,1,0,7,0,0,0,0,0,2,2,1,3,3,0,13,0,0,13,3,0,0,9,2,0,0,1,0,8,4,1,0,0,0,3,0,2,8,2,1,0,0,0,0,0,2,0,0,0,1,0,0,12,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,14,14,5,0,0,0,2,0,5,0,4,6,2,0,6,0,0,0,0
sm17147346,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
sm1718025,0,0,0,0,0,3,0,0,0,4,0,1,0,3,0,2,0,0,1,0,3,0,0,0,0,1,3,2,12,0,0,0,0,0,0,0,1,4,1,1,55,0,2,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,52,0,0,1,2,5,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
sm17201316,0,0,0,0,0,0,0,4,0,3,0,13,8,0,0,1,1,0,0,2,2,0,0,6,0,0,0,1,5,2,0,3,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,5,0,0,1,2,2,5,0,2,0,0,0,1
sm17202463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sm17191781,1,0,0,3,4,0,0,637,0,11,0,38,14,5,4,0,8,2,2,16,0,1,19,3,0,3,1,1,18,2,0,4,3,1,0,3,1,0,0,7,0,3,2,1,0,1,44,3,0,4,5,45,5,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,3,11,0,0,0,1,3,14,23,3,0,0,0,7,0,2,5,47,1,0,0,3,0,0,0,0
sm17211747,4,0,0,0,0,0,0,0,0,5,0,3,0,1,0,8,1,3,0,0,29,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,3,0,0,2,0,0,0,0,0,224,0,10,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1,0,10,0,0,0,0,0,37,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
sm17213108,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,5,0,0,0,0,0,0,3,2,0,0,0,0,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,0,0
sm17213446,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sm17228726,0,0,0,0,0,0,0,5,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
sm17235354,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
sm17323674,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
sm17336304,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
sm17457529,0,0,0,0,0,0,0,18,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sm1884912,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm1986944,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2013783,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,10,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
sm2039810,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm2096153,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,13,0,3,0,0,0,0,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
sm2205860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2280411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2408207,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2489873,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm2519176,0,0,0,0,0,0,0,20,0,0,0,8,1,0,0,0,0,0,0,3,8,2,1,2,0,1,0,1,7,2,0,1,0,0,0,2,0,0,0,0,0,4,0,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,9,1,0,0,0,3,0,0,0,0
sm2533949,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2553659,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0
sm2577615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sm2584252,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,0,4,0,0,0,0,0,1
sm2653480,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,1,0,0,6,14,2,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm2678744,0,0,0,0,0,0,0,1,0,13,0,28,3,2,3,9,1,5,3,0,74,6,6,0,0,1,8,3,54,7,0,0,1,2,0,5,9,5,0,0,15,4,21,6,12,2,1,4,0,8,1,0,14,0,0,1,1,0,1,0,0,2,5,0,1,0,0,0,3,0,0,4,0,20,0,91,0,0,0,0,12,1,10,3,0,255,0,0,0,2,0,0,0,1,0,2,0,0,0,0
sm2758851,0,0,0,0,0,0,0,0,0,2,0,19,5,0,3,1,0,1,0,0,43,2,1,0,0,0,1,1,10,2,0,1,0,1,0,3,3,4,0,0,1,3,2,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
sm2827322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3032672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sm3045725,0,0,0,1,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0,3,0,0,0,1,1,1,0,0,0,2,2,0,2,1,1,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
sm3060283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm3197958,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3279352,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3372198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sm3425798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3534601,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1,0,0,0,0,0,4,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
sm3671490,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,33,0,4,0,0,0,0,2,5,0,0,1,1,0,0,2,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm3636268,0,0,0,0,0,0,0,0,0,1,0,5,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sm3671912,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,4,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
sm3698889,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3950088,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3971759,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm3995757,0,0,0,0,1,0,0,1,0,1,0,24,9,0,0,17,2,0,9,28,0,0,3,0,0,3,1,0,8,2,23,3,1,1,0,10,3,0,0,0,1,7,1,2,1,1,1,2,0,3,1,0,0,0,0,0,2,0,2,0,0,8,1,0,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,1,0,1,0,0,0,2,0,0,0,2
sm4028567,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
