動画ID,aa,ccc,gj,gumi,intro,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うぽつ,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ここ,こと,これ,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,みたい,もきゅもきゅ,やばい,よい,よさげ,りんり,アブ,カラオケ,コピー,コメ,サビ,タグ,ダイヤ,ネギ,ハート,マイリス,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,久々,久しぶり,乖離,今日,共感,再生,初見,動画,可愛い,大好き,好き,好きだ,小説,弾幕,忍者,愛愛愛,感じ,支援,最高,期待,歌詞,殿堂入り,画質,神曲,素敵,綺麗,職人,脚気,良い,調教,配信,鳥肌
sm15980251,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,1,0,0,0,0,6,1,0,0,0,4,5,3,0,0,0,2,0,0,0,2,6,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,27,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm16011363,0,0,2,1,0,13,2,0,0,0,20,3,160,62,26,3,1,23,2,0,26,82,1,0,2,0,7,2,16,12,3,0,0,4,0,0,1,1,1,1,6,1,1,1,1,0,12,3,0,0,0,12,0,1,14,1,0,0,0,8,0,1,0,0,0,61,2,4,1,0,0,1,0,0,1,4,0,18,27,7,0,0,0,0,3,0,15,2,3,1,0,4,5,6,0,62,5,11,5,0
sm16049992,0,0,1,7,0,0,0,0,0,0,0,0,0,29,8,1,0,27,11,0,0,0,35,5,0,2,2,0,10,4,1,1,0,3,1,0,0,2,0,1,2,0,1,1,1,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,1,0,0,1,0,1,4,3,0,5,0,1,2,1,0,3,4,0,2
sm16065869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
sm16069888,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,3,1,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
sm16070272,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0
sm16076097,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,1,0,0
sm16079453,0,0,0,0,0,0,0,217,0,0,0,0,0,5,0,1,0,0,0,0,1,1,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sm16085344,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
sm16137694,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16187258,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1
sm16201802,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm16229812,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,2,0,0,1,0,3,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0
sm16231559,0,0,1,11,1,0,1,0,0,8,0,2,0,23,8,0,0,1,4,0,4,25,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,2,6,0,0,0,0,0,2,0,1,0,0,0,11,0,0,2,0,17,2,0,0,0
sm16253955,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,2,5,1,0,0,0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0
sm16238717,32,0,1,0,0,8,2,0,0,0,0,14,0,18,4,1,0,4,2,6,1,4,1,1,6,0,25,6,11,7,8,1,0,13,2,1,0,2,1,1,6,1,1,0,0,0,10,0,1,0,0,3,0,11,25,4,0,0,0,1,1,2,0,7,0,0,1,13,0,0,0,0,0,0,1,4,1,10,30,9,1,17,0,0,1,0,8,1,11,0,0,0,0,0,2,3,3,1,2,1
sm16258483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm1632617,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,6,0,0,0,7,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,0,3,0,1,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1
sm16352396,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
sm16353783,4,0,5,0,0,2,0,0,0,0,0,7,0,110,38,2,0,18,11,0,0,7,69,5,2,3,8,1,23,21,12,5,0,55,1,2,0,21,2,9,15,1,0,1,2,0,16,5,0,0,0,2,0,6,34,0,0,0,0,10,7,0,0,0,0,0,3,11,4,0,0,0,0,4,0,17,12,9,32,14,0,1,0,0,16,0,22,0,38,0,15,14,8,2,1,4,14,3,1,9
sm16386722,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
sm16387915,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,1,0,0,0,1,0,0,0,0,2,0,3,1,2,0,0,2,1,0,0,0,1,2,2,0,1,0,0,0,6,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0
sm16405963,0,0,1,15,0,19,0,0,0,28,0,206,0,23,6,2,3,2,2,1,0,0,43,1,33,0,17,5,58,4,9,1,0,7,5,0,1,7,8,1,8,12,7,0,4,0,13,1,0,0,0,12,0,13,0,27,0,0,0,11,0,1,0,0,0,0,0,118,3,4,0,8,0,12,17,4,14,5,19,4,0,0,0,0,0,4,5,0,5,56,1,2,0,0,0,4,2,0,12,0
sm16409992,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sm16475295,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,5,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
sm16448432,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0
sm16493013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16527005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
sm16496406,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16559290,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16366329,0,0,0,56,0,1,0,0,0,0,0,16,0,36,2,9,0,11,4,7,1,6,61,8,3,0,14,17,2,41,25,3,0,7,2,7,29,14,1,0,13,4,3,2,2,0,10,9,0,0,0,0,0,8,0,2,0,0,193,1,0,0,0,0,0,10,1,0,0,0,0,2,59,1,0,1,31,75,121,19,0,8,0,0,1,1,9,1,14,0,0,2,0,1,2,0,1,2,0,1
sm16588541,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,4,3,0,0,0,0,0,1
sm16583264,0,0,1,0,0,0,0,0,0,0,0,0,0,14,5,0,1,0,0,1,0,0,0,0,0,2,1,2,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,3
sm16659931,15,0,0,2,0,0,0,0,0,0,10,4,84,47,16,2,1,3,1,0,3,18,2,0,0,0,4,0,5,30,6,0,0,9,1,0,21,0,0,1,3,1,0,1,1,0,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,29,0,0,0,0,0,0,0,1,1,0,0,1,10,5,0,0,0,0,4,1,2,0,1,1,0,0,5,1,0,9,8,3,0,0
sm16670262,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,3,0,0,0
sm16693218,0,0,3,23,6,83,8,0,0,117,0,13,0,50,7,5,0,7,5,0,5,33,36,0,29,0,7,2,41,9,21,0,0,15,3,0,0,1,2,4,11,3,0,2,0,0,10,1,6,0,0,9,0,4,2,11,0,0,0,2,0,3,0,0,0,0,1,31,7,11,0,2,0,2,137,3,7,22,43,10,0,1,0,0,4,18,19,2,0,26,0,1,1,0,17,61,2,0,7,1
sm16681219,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
sm16707821,0,0,0,0,0,0,0,0,0,5,0,0,0,12,2,0,5,1,0,0,0,0,21,2,1,0,1,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1
sm16719809,0,0,0,0,0,0,1,0,3,0,0,63,10,37,8,9,1,7,27,0,0,0,163,18,27,0,2,4,26,45,5,6,0,5,3,1,23,4,0,3,10,3,3,2,2,0,7,5,0,0,0,4,0,2,0,0,0,0,0,0,49,168,0,0,0,0,5,0,1,4,0,1,0,5,7,2,99,56,46,1,0,0,0,0,4,15,16,1,1,0,4,6,0,0,0,0,3,1,0,0
sm16729081,0,0,2,0,0,0,1,0,0,9,0,1,0,6,1,1,39,2,0,0,0,0,29,2,5,0,1,0,6,7,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
sm16734827,0,0,1,4,0,0,2,0,0,52,0,0,0,4,0,4,16,0,0,0,0,1,0,0,3,4,0,0,5,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4,0,0,0,1,0,0
sm16735237,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,5,0,0
sm16765671,0,0,0,0,0,0,0,0,0,0,1,0,2,17,5,1,0,3,1,0,7,34,0,0,0,0,1,0,10,6,5,4,0,1,1,0,0,0,0,0,1,3,0,6,0,0,8,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,0,0,0,0,1,0,2,3,4,0,0,0,0,1,1,1,0,3,0,1,0,1,0,0,22,3,3,0,1
sm16768902,0,0,0,0,0,0,0,0,0,0,0,12,0,5,2,0,0,2,0,0,0,0,5,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sm16769854,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,4,1,0,1,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0
sm16770185,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
sm16772333,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,6,1,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16772487,0,0,1,0,0,0,0,0,0,2,0,0,0,17,4,1,0,3,10,0,1,6,17,1,0,0,5,0,4,1,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,0,3,0,7,1,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,3,2,0,1,0
sm16799739,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,8,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
sm16800139,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
sm16825773,0,0,0,0,0,0,0,0,0,34,0,0,0,4,1,0,1,1,0,1,0,9,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0
sm16827089,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,6,0,1,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0
sm16833058,2,0,0,1,0,0,6,0,0,5,0,0,0,12,4,0,6,3,1,0,0,0,56,4,4,0,0,0,9,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,0,0,1,0,0,1,0,0,1,0,10,6,4,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
sm16844849,0,0,0,0,17,11,1,0,0,97,0,1,0,45,9,4,15,2,1,0,0,0,12,0,5,2,3,2,20,2,4,2,0,3,6,0,0,0,1,1,1,2,1,5,1,0,6,0,19,0,0,6,0,3,2,1,0,0,0,9,1,1,0,0,0,0,1,0,1,4,0,0,0,4,40,0,1,18,21,3,0,0,0,0,4,0,4,3,1,33,0,3,4,1,0,0,4,1,10,0
sm16846374,0,0,1,1,0,0,0,0,0,0,0,1,0,21,0,7,0,3,5,3,0,0,51,8,7,0,7,12,1,13,1,3,0,0,3,1,0,11,2,0,4,1,1,2,2,0,3,9,0,0,0,0,0,3,11,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,1,45,19,15,1,3,1,0,0,0,0,3,0,1,0,0,0,1,1,0,0,7,0,0,1
sm16859428,1,0,0,0,1,6,3,0,0,1,0,4,0,92,21,3,1,5,4,3,1,4,57,2,0,3,10,8,24,59,9,3,44,15,1,5,0,4,2,8,16,3,3,4,10,0,3,4,0,0,0,2,0,1,39,0,0,0,0,10,11,0,0,0,0,0,1,3,0,0,0,1,37,3,0,13,17,5,38,13,0,0,0,0,6,0,10,1,20,0,2,0,9,0,0,3,11,5,1,1
sm16913043,0,0,0,0,0,0,0,0,0,0,2,0,11,2,2,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm16969007,0,0,1,0,0,0,0,0,0,1,5,1,24,31,14,0,1,5,0,0,1,5,8,0,1,0,4,0,2,7,1,2,0,6,1,0,0,3,2,0,2,0,2,2,0,0,4,1,0,0,0,0,0,3,6,0,0,0,2,1,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0,5,0,0,1,0,4,1,3,0,2,1,1,5,0,0,6,3,0,3
sm16973327,0,0,1,0,1,5,3,0,1,0,0,10,0,41,6,2,1,7,7,0,6,25,6,1,3,1,38,0,24,11,17,1,0,15,5,0,0,5,0,3,13,0,2,1,7,0,5,3,0,0,0,6,0,1,14,1,0,0,135,5,36,12,0,0,0,0,2,14,1,0,0,1,0,1,6,7,9,20,32,5,7,2,0,0,0,1,36,1,12,0,4,1,2,0,6,12,5,1,2,3
sm16980824,0,0,3,3,8,0,2,0,0,53,0,0,0,15,2,1,4,6,1,0,8,32,1,0,0,2,2,0,3,2,1,0,0,2,0,0,0,0,0,1,0,0,1,0,3,0,2,1,2,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,1,4,0,0,1,0,0,4,0,1,1,0,0,6,0,1,1,0,18,2,1,0,0
sm17020500,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
sm17015301,0,0,0,0,1,0,0,0,0,4,0,0,0,3,4,1,1,2,0,0,0,0,9,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sm17067188,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
sm17092280,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm17134469,0,0,0,0,0,0,0,0,0,1,0,0,0,7,4,0,0,1,2,0,0,0,0,0,3,2,0,0,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0
